Sales,Profit
144.12,69.1776
15.96,7.98
39.96,3.4965
34.08,15.336
10.368,3.6288
7.752,2.8101
15.28,7.4872
65.97,31.0059
33.4,16.032
210.84,103.3116
13.98,4.0542
272.94,30.0234
19.05,8.9535
247.716,93.5816
66.58,15.9792
43.92,12.7368
14.73,4.8609
29.7,13.365
49.12,23.0864
18.28,6.398
47.04,15.9936
339.96,42.495
87.8,43.9
221.382,2.4598
5199.96,1351.9896
156.512,-35.2152
119.85,52.734
30.44,14.9156
69.28,33.2544
587.97,170.5113
24.55,12.0295
12.176,4.4138
37.32,10.4496
35.06,10.518
108.4,-105.69
361.376,27.1032
2.412,-2.01
8.39,2.0975
337.98,101.394
83.92,-13.637
19.68,6.888
25.92,12.4416
6.48,3.1104
86.352,8.6352
56.3,15.764
51.016,8.2901
150.8,56.55
1039.992,103.9992
51.84,24.8832
41.22,11.1294
240.37,7.2111
119.02,33.3256
133.12,49.92
38.08,-29.512
113.568,12.7764
83.92,21.8192
6.63,3.1161
371.97,66.9546
561.584,70.198
99.92,-1.249
4.928,1.7248
14.76,4.2804
99.99,41.9958
286.15,71.5375
49.792,-11.8256
299.975,-167.986
158.376,-36.9544
32.784,-52.4544
47.984,14.3952
62.592,13.3008
4.276,-6.6278
10.56,4.752
229.94,6.8982
311.15,146.2405
12.96,6.3504
14.62,6.7252
5.76,2.8224
21.48,10.5252
396.92,198.46
17.15,4.6305
23.12,7.803
5.248,0.5904
824.95,247.485
24.64,11.8272
227.88,68.364
241.96,33.8744
3.89,1.8672
8.01,3.0438
177.48,19.9665
569.568,7.1196
149.73,43.4217
899.43,-12.849
46.2,5.775
47.952,16.1838
7.992,0.6993
76.864,26.9024
102.93,48.3771
98.16,9.816
11.52,-7.68
83.88,29.358
108.576,-25.3344
5.984,-1.3464
21.96,6.1488
368.97,81.1734
12.39,3.4692
332.94,9.9882
111.93,34.6983
454.272,-73.8192
19.44,9.3312
8399.976,1119.9968
6.294,-4.196
10.368,3.6288
122.382,-24.4764
25.984,-1.624
945.036,-299.2614
14.301,-10.4874
410.352,-51.294
23.52,8.526
180.96,13.572
35,14.7
477.15,28.629
302.376,22.6782
974.988,-97.4988
589.41,-6.549
34.7,12.492
99.87,23.9688
37.94,18.2112
24.9,11.454
82.26,33.7266
7.104,2.4864
103.5,-77.625
2.464,0.8624
8.72,0.654
10.76,5.1648
45.68,21.0128
6.7,2.211
158.376,13.8579
3.44,0.559
56.56,15.2712
36.96,11.4576
135.99,36.7173
15.96,7.0224
3.76,1.0904
14.7,6.615
37.2,9.3
89.97,18.8937
261.96,23.5764
74,37
13.28,6.3744
84.96,6.372
68.46,25.3302
2079.4,582.232
629.95,176.386
72.42,23.8986
131.98,35.6346
114.52,11.452
100.24,33.831
871.8,87.18
61.96,-53.2856
4.554,-3.4914
5.2,0.585
205.992,-2.5749
15.552,5.4432
503.96,50.396
24.472,1.8354
241.568,0
110.4,-4.14
384.768,-115.4304
78.66,36.1836
45.36,22.2264
962.08,156.338
12.843,-9.8463
295.456,96.0232
32.4,15.552
103.936,16.8896
289.568,10.8588
39.72,4.4685
244.768,24.4768
24,-2.7
15.552,5.4432
26.176,-3.272
20.94,6.0726
135.09,62.1414
279.86,64.3678
90.06,41.4276
539.964,-107.9928
50.232,-10.0464
19.242,-13.4694
1247.64,349.3392
5.304,0.4641
19.136,5.98
332.832,-24.9624
279.9,137.151
50.352,17.6232
34.02,16.6698
23.88,8.1192
11.52,5.6448
286.93,140.5957
206.384,23.2182
218.352,0
529.9,105.98
99.3,41.706
108.96,30.5088
2.688,0.84
5443.96,2504.2216
302.67,72.6408
56.07,25.2315
10.08,3.276
59.994,-12.9987
5.715,-4.7625
9.42,-7.85
1999.96,899.982
216.4,56.264
6.936,2.3409
4.428,-6.8634
8.8,2.552
142.8,29.988
399.95,143.982
2152.776,726.5619
4007.84,-50.098
328.59,-147.8655
98.352,-24.588
158.99,41.3374
291.1,75.686
73.68,34.6296
139.92,23.7864
107.88,10.788
33.29,7.9896
58.17,-46.536
5.04,1.764
24.784,7.745
634.116,-172.1172
17.472,5.6784
155.88,38.97
327.564,21.8376
13.36,6.4128
158.9,7.945
319.968,71.9928
505.32,31.5825
3.808,1.2376
8.682,-14.7594
24.424,7.9378
1522.638,169.182
419.9,197.353
3.15,1.512
33.62,-90.774
16.14,7.9086
194.25,-38.85
8.64,2.5056
872.32,244.2496
243.992,-426.986
7.12,0.712
2.688,1.008
317.058,-18.1176
149.352,50.4063
227.976,28.497
11.96,5.8604
563.4,67.608
319.92,118.3704
1049.44,440.7648
170.352,-17.0352
173.94,50.4426
1007.944,75.5958
6.68,3.2064
8.34,2.2518
101.94,30.582
179.97,86.3856
101.94,29.5626
271.96,67.99
8.8,3.872
19.68,5.7072
302.94,69.6762
14.94,7.1712
231.72,11.586
9.912,3.2214
34.65,9.702
19.8,1.7325
33.568,11.7488
125.93,35.2604
11.76,-7.84
5.344,1.8704
1.365,-0.91
62.016,22.4808
60.72,23.6808
146.82,73.41
239.84,64.7568
15.66,7.2036
146.352,-32.9292
5.94,0
45.36,21.7728
211.168,23.7564
484.704,-84.8232
371.976,116.2425
89.82,25.1496
19.296,6.03
191.96,51.8292
21.3,9.798
469.95,131.586
209.88,35.6796
239.666,14.098
22.5,10.8
219.84,107.7216
32.4,15.552
209.94,54.5844
4164.05,83.281
212.94,53.235
41.88,12.1452
58.48,27.4856
102.438,-13.1706
199.304,-8.5416
6999.96,2239.9872
12.96,6.2208
279.86,134.3328
7.38,-5.412
698.352,52.3764
1747.25,629.01
54.48,15.2544
199.99,85.9957
68.541,-52.5481
627.168,70.5564
122.12,39.689
6.99,2.0271
107.424,36.2556
1421.664,-734.5264
125.88,60.4224
79.78,29.5186
133.2,66.6
438.368,38.3572
139.944,-31.4874
133.472,15.0156
564.195,-304.6653
87.168,8.7168
42.616,-68.1856
319.984,107.9946
45.92,15.498
21.184,-11.6512
20.736,7.2576
213.43,-39.637
333.576,25.0182
31.992,4.7988
51.168,-6.396
10.64,3.857
68.704,16.3172
386.91,-185.7168
39.66,11.898
113.92,33.0368
447.86,210.4942
356.85,60.6645
251.58,113.211
219.84,79.692
42.85,15.426
6.16,2.9568
17,4.42
87.4,34.96
29.84,13.428
49.568,17.3488
265.86,79.758
67.96,12.2328
10.92,4.914
83.9,22.653
19.75,5.135
393.54,165.2868
46.872,3.5154
10.9,2.834
79.92,37.5624
146.82,73.41
3.6,1.728
20.04,8.8176
180.016,-15.7514
41.552,-19.7372
13.12,1.476
1117.92,55.896
111.96,21.2724
12.16,2.128
17.52,8.4096
155.88,54.558
477.51,219.6546
164.88,80.7912
47.97,14.8707
415.176,134.9322
35.232,11.4504
54.96,26.9304
16.34,7.6798
225.296,22.5296
50.352,17.6232
163.136,20.392
6.408,-4.9128
217.584,19.0386
5.43,1.7919
143.976,8.9985
519.68,58.464
7.83,3.6018
883.84,99.432
230.352,20.1558
273.92,99.296
9.912,1.239
266.352,-292.9872
56.328,-26.7558
39.264,-4.908
95.232,24.9984
30,14.4
25.92,12.7008
159.92,31.984
34.944,3.0576
149.95,31.4895
23.32,6.0632
16.74,4.8546
14.82,6.9654
10.47,4.8162
11.07,5.2029
20.704,7.764
177.2,83.284
50.496,8.2056
6.129,-4.4946
643.136,56.2744
20.736,7.2576
177.536,62.1376
32.432,3.2432
11.696,3.9474
113.76,44.3664
579.51,81.1314
150.66,6.0264
48.032,15.6104
102.624,7.6968
359.772,-5.1396
13.392,3.1806
122.136,-13.7403
35.88,16.146
479.952,107.9892
23.92,1.794
629.95,163.787
14.952,5.0463
17.94,8.073
116.98,29.245
121.96,20.7332
8.74,2.2724
61.96,27.882
7.96,3.7412
275.24,121.1056
47.4,18.96
512.96,143.6288
395.94,102.9444
81.96,0
32.776,2.4582
272.94,0
253.764,31.0156
29.24,9.8685
35.168,-8.3524
1362.9,-19.47
317.058,-18.1176
15.76,3.546
14.56,-6.188
196.21,98.105
35.4,13.452
419.4,146.79
13.005,-9.9705
7.712,2.7956
4.176,1.305
38.88,18.6624
17.64,8.1144
93.456,-17.523
449.91,157.4685
344.94,31.0446
14.76,4.2804
12.76,5.8696
58.48,27.4856
20.096,3.0144
37.752,4.2471
138.588,-34.647
259.92,-25.992
20.736,7.2576
129.93,12.993
69.93,31.4685
140.736,12.3144
8.32,2.808
9.98,2.7944
62.94,30.2112
21.488,1.6116
239.976,26.9973
34.504,-15.5268
20.104,-16.5858
3.798,-6.0768
7.88,-3.94
35.445,-24.1026
269.97,-386.957
45.12,-7.896
100.8,21.42
47.968,4.1972
99.98,34.993
9.96,4.8804
3.856,1.3978
98.376,35.6613
22.38,-7.833
3.882,-2.588
12.585,-18.0385
113.372,-29.1528
18.312,-12.208
127.936,4.7976
241.17,-168.819
6.24,2.6208
17.9,8.95
3266.376,1061.5722
1.68,-2.688
7.968,-2.3904
113.372,-3.2392
2.96,-1.406
168.1,43.706
98.46,49.23
358.58,39.4438
32.48,4.872
17499.95,8399.976
735.98,331.191
34.37,16.8413
33.96,9.5088
197.97,53.4519
17.48,4.5448
8.016,1.002
146.04,-12.7785
27.88,3.9032
152.65,70.219
22.72,9.3152
11.12,2.8912
1640.7,459.396
371.2,41.76
14.832,-10.3824
20.7,1.656
11.34,5.2164
67.9,0.679
1059.12,307.1448
478.48,47.848
32.04,14.418
55.992,3.4995
76.864,26.9024
59.92,27.5632
1565.88,407.1288
106.05,49.8435
62.04,17.3712
494.97,148.491
367.96,14.7184
44.96,20.6816
182.94,85.9818
28.14,13.5072
7.38,3.4686
10.9,3.597
274.89,46.7313
23.04,11.2896
218.352,-19.1058
10.368,3.6288
12.672,4.752
91.96,-20.691
254.97,91.7892
31.984,-7.996
2887.056,180.441
12.96,6.2208
47.52,21.384
11.952,3.8844
4.98,2.3406
10.78,-17.248
119.976,-17.9964
25.06,11.7782
1652.94,314.0586
131.376,-95.2476
5.344,1.8704
2003.92,125.245
32.4,15.552
1913.4,401.814
146.73,2.9346
114.2,52.532
2567.84,770.352
37.056,8.8008
259.896,-56.3108
19.05,8.763
73.344,27.504
95.68,26.7904
50.96,24.4608
113.94,34.182
25.92,12.4416
20.32,6.9088
411.98,119.4742
34.48,9.9992
244.55,114.9385
10.782,-7.9068
602.651,-163.5767
7.656,-13.0152
559.93,167.979
2399.96,839.986
16,5.6
5.588,-15.0876
235.92,-44.235
10.68,2.8836
41.28,19.8144
1001.584,125.198
14.76,4.2804
2.502,-2.0016
115.96,25.5112
186.54,50.3658
159.56,59.0372
55.984,4.1988
132.16,9.912
17.904,-31.332
124.032,44.9616
1403.92,70.196
28.8,0.864
24.588,-18.0312
356.79,99.9012
16.98,8.49
491.55,240.8595
7.38,3.3948
23.66,10.8836
681.408,42.588
18.9,8.694
93.68,25.2936
21.93,10.3071
862.344,97.0137
19.98,9.3906
13.494,-2.249
23.988,-13.993
31.984,1.1994
41.584,4.6782
95.976,-10.7973
84.272,-75.8448
36.544,11.8768
479.72,52.7692
102.368,37.1084
28.4,8.236
713.88,214.164
68.52,31.5192
623.96,38.9975
11.12,5.4488
523.92,-26.196
2.48,1.1656
221.024,-55.256
128.058,-23.7822
58.408,18.2525
79.974,-29.3238
479.988,55.9986
11.808,4.1328
53.568,19.4184
503.96,50.396
21.34,9.8164
36.4,17.108
51.75,15.525
15.51,4.3428
146.82,73.41
12.96,6.2208
7.8,2.106
10.2,4.794
22.32,5.58
24.1,11.086
75.98,18.2352
6.46,3.1654
60.12,28.8576
824.97,214.4922
24.85,7.7035
12.624,-2.5248
89.584,4.4792
471.92,29.495
18.18,-13.938
31.744,8.3328
5.904,1.9926
621.76,46.632
59.98,17.994
48.87,23.9463
154.9,69.705
5.92,2.8416
30.18,13.8828
24.1,11.086
8.78,2.2828
376.74,71.162
29.52,14.4648
11.96,2.99
26.4,12.672
1158.12,130.2885
1.392,-3.7584
44.43,18.6606
226.2,58.812
186.54,41.0388
265.86,79.758
27.9,6.975
31.08,8.3916
13.84,-22.144
175.872,63.7536
12.96,6.3504
208.44,62.532
25.76,0.7728
366.744,-110.0232
289.24,26.0316
69.456,22.5732
5.184,1.8144
205.164,13.6776
8.544,-7.476
12.828,-8.9796
598.458,-42.747
25.984,-3.8976
17.96,5.837
5.04,0.1512
208.16,56.2032
148.257,15.6978
146.76,38.1576
32.96,14.1728
587.97,164.6316
14.94,7.0218
25.83,12.1401
15.552,5.4432
6.8,0.51
4.224,1.2672
143.64,10.773
31.104,10.8864
223.056,69.705
227.46,65.9634
46.24,15.606
5.22,2.4012
33.9,15.594
28.14,7.8792
36,6.48
92.94,25.0938
245.646,8.1882
55.008,17.19
35.232,11.4504
523.392,52.3392
479.984,89.997
12.96,6.2208
17.94,6.4584
166.72,41.68
24.816,8.3754
124.36,27.3592
599.97,69.9965
198.744,-14.196
9.184,1.148
9.248,3.3524
99.592,2.4898
399.96,139.986
15.552,5.4432
14.576,2.3686
209.6,68.12
23.32,6.0632
30.98,13.941
119.96,25.1916
363.92,-31.843
35.808,11.19
122.688,39.8736
892.136,111.517
50.22,2.0088
83.42,24.1918
5.872,2.1286
12.144,4.0986
27.792,10.422
6.208,0.6984
32.67,8.4942
1261.33,327.9458
38.88,18.6624
1.964,-3.2406
82.656,30.996
5.98,2.691
9.248,3.3524
4.448,0.3336
5.184,1.8144
175.92,15.393
4.752,-8.316
13.344,1.0008
54.9,26.901
22.911,-17.5651
309.456,34.8138
19.456,3.4048
472.518,-149.6307
1012.68,303.804
17.22,-12.628
3.52,1.6896
1626.192,121.9644
8.595,-6.303
190.896,-42.9516
99.87,23.9688
79.36,23.808
119.96,7.4975
106.32,49.9704
163.44,45.7632
42.76,11.1176
51.55,24.2285
479.952,89.991
146.688,55.008
276.784,89.9548
25.32,9.1785
318.96,149.9112
212.64,99.9408
23.472,8.802
19.648,6.6312
6.57,-5.037
421.1,105.275
760.116,-43.4352
38.784,7.272
122.328,1.5291
25.98,0.7794
3.28,1.476
459.88,13.7964
7.76,2.2504
71.96,17.99
54.9,15.372
9.28,3.248
1685.88,320.3172
5.728,2.0048
61.96,27.882
1.344,0.4704
17.94,8.7906
13.904,4.5188
67.194,-51.5154
41.86,18.837
141.96,41.1684
10.02,4.4088
144.12,69.1776
17.94,8.7906
13.89,4.5837
16.45,7.567
19.92,6.5736
35.168,8.3524
123.088,40.0036
257.94,67.0644
1879.96,545.1884
27.46,9.8856
89.98,43.1904
828.6,240.294
7.23,-5.784
17.44,1.308
62.88,-50.304
290.352,-36.294
113.52,46.5432
135.3,37.884
111.15,48.906
776.85,-181.265
12.294,-8.6058
154.764,-46.4292
43.28,3.246
92.94,41.823
52.56,18.396
971.88,109.3365
141.96,35.49
182.55,-135.087
88.768,31.0688
53.088,-108.8304
275.88,46.8996
157.9,74.213
4.91,2.4059
87.92,0.8792
5.98,2.9302
222.384,16.6788
16,5.6
21.84,10.92
15.6,7.644
247.84,121.4416
9.912,3.3453
69.52,17.38
11.52,3.2256
717.72,71.772
236.5,68.585
170.352,19.1646
145.764,3.2392
107.97,22.6737
143.96,1.7995
2399.96,569.9905
74.352,23.235
87.168,-226.6368
32.232,2.4174
2.202,-1.5414
9.396,-7.5168
89.97,25.1916
12.78,5.2398
40,0.5
23.24,7.553
908.82,227.205
5.552,-1.041
8.016,1.002
74.592,-2.1312
16.784,-22.2388
38.864,-99.1032
203.976,25.497
674.352,-8.4294
5.388,-4.49
30.976,5.0336
1350.12,175.5156
15.92,7.4824
19.54,7.2298
21.4,6.206
12.6,5.796
11.96,3.1096
138,34.5
116.76,14.595
331.023,-114.3534
756.8,75.68
8.736,-4.8048
6.08,2.0672
17.46,5.9364
369.16,32.3015
2.912,0.91
20.736,7.2576
9.568,2.99
30.18,13.8828
51.648,18.7224
11.232,3.9312
14.73,7.2177
16.4,4.756
25.92,12.4416
8.82,2.5578
62.496,21.8736
339.96,122.3856
49.568,17.3488
274.491,-228.7425
137.94,35.8644
40.68,-7.119
110.376,12.4173
151.62,50.0346
30.8,10.164
123.92,38.725
1319.8,214.4675
89.712,30.2778
22.83,10.7301
30.88,15.44
465.16,120.9416
27.12,12.4752
113.6,44.304
12.96,6.3504
69.456,22.5732
8.64,2.4192
341.991,-319.1916
43.96,18.4632
39.76,18.6872
66.36,26.544
92.88,30.186
24.14,7.9662
4416.174,-630.882
49.56,18.8328
354.9,17.745
15.12,4.914
302.45,-199.617
44.672,-10.0512
119.98,35.994
989.97,395.988
9.216,3.3408
68.52,31.5192
364.74,109.422
47.4,21.33
49.76,13.9328
5.56,1.4456
629.1,301.968
14.7,3.969
45.36,21.7728
125.99,35.2772
14.7,4.116
32.7,-6.54
31.68,11.088
181.86,50.9208
155.372,-35.5136
13.428,-11.19
67.136,-0.8392
89.568,32.4684
315.776,31.5776
273.666,-12.8784
17.48,4.5448
20.608,-4.3792
4.095,-2.73
339.96,42.495
63.98,21.7532
799.92,239.976
35.984,4.498
389.97,132.5898
185.528,48.7011
2541.98,1270.99
599.985,-479.988
3.036,-5.0094
25.92,3.888
66.112,-9.0904
46.36,15.2988
6.9,0.552
57.69,23.6529
559.71,-121.2705
305.01,76.2525
50.784,17.7744
26.01,12.2247
649,-272.58
59.99,21.5964
20.24,7.8936
37.84,2.838
5.472,1.8468
77.24,7.724
292.1,-175.26
8.544,-7.476
424.116,-30.294
2.892,-4.9164
381.72,-66.801
97.184,6.074
10.368,3.6288
890.841,-152.7156
72,12.96
113.888,9.9652
158.13,77.4837
14.13,0.7065
64.75,29.1375
1.872,-1.3104
11.214,-8.5974
37.376,7.4752
286.4,25.06
43.92,12.7368
142.182,-37.9152
19.608,6.6177
4.158,-3.465
979.95,264.5865
135.3,37.884
8.904,3.339
100.8,21.42
41.96,10.9096
9.45,4.536
400.8,112.224
28.792,10.0772
111,14.43
1279.968,415.9896
1856.19,334.1142
22.752,-8.532
61.542,-13.3341
81.438,-65.1504
67.36,10.104
54.528,14.3136
843.9,371.316
449.568,56.196
15.51,3.8775
192.186,36.3018
5.76,1.6128
67.88,18.3276
162.89,76.5583
25.71,9.2556
191.88,19.188
721.875,-420
73.568,-16.5528
13.584,1.3584
64.784,-12.147
176.772,-459.6072
38.82,19.41
21.9,10.512
111.79,43.5981
445.44,-81.664
16.52,5.369
29.9,13.455
116.4,52.38
1.408,0.1584
169.568,0
251.964,-50.3928
523.764,-192.0468
19.44,9.3312
194.352,-36.441
36.624,13.734
340.182,-73.7061
12.672,2.6928
6.888,-5.0512
32.544,-7.7292
347.802,-24.843
15.57,-11.937
4.608,1.6704
257.98,74.8142
153.78,44.5962
61.02,0.6102
110.11,31.9319
7.89,3.5505
36.024,11.7078
54.336,5.4336
92.52,24.9804
10.272,1.1556
40.74,0.4074
14.4,7.056
149.95,41.986
16.9,5.07
17.61,8.4528
378,136.08
17.64,8.6436
373.08,100.7316
1336.44,387.5676
29.97,0.2997
390.368,48.796
101.52,19.035
74.352,23.235
15.7,7.065
59.52,15.4752
34.4,15.824
313.176,-120.0508
866.646,173.3292
795.408,59.6556
35.856,12.9978
23.84,3.278
43.13,14.6642
30.87,14.2002
70.12,21.036
509.9575,41.9965
122.91,34.4148
97.568,-6.098
722.352,81.2646
11.52,4.176
167.84,11.7488
172.11,-94.6605
99.98,7.9984
156.792,17.6391
35.36,-3.094
13.592,-0.3398
386.68,-5.524
379.96,47.495
539.91,-116.9805
41.24,13.9185
51.897,-41.5176
552.56,-138.14
23.16,-15.44
126.08,-28.368
449.1,-643.71
195.104,21.9492
36.672,6.4176
85.246,-6.089
32.712,-26.1696
11.43,5.3721
30.44,14.9156
12.96,6.3504
16,7.68
32.67,8.4942
4.464,-0.9486
9.345,-6.5415
9.144,3.0861
23.136,8.3868
99.2,25.792
21.36,7.209
46.9,13.132
18.72,6.552
236.528,-2.9566
18.9,8.694
10.688,3.7408
237.096,20.7459
5.184,1.8144
65.584,23.7742
22.2,-26.085
419.4,146.79
88.92,14.4495
9.912,3.2214
318.43,-77.333
5.8,-10.15
1415.76,88.485
148.48,16.704
9.248,3.1212
1036.624,51.8312
569.64,148.1064
9.14,4.57
1196.86,119.686
523.26,125.5824
639.968,215.9892
52.76,24.2696
538.92,80.838
14.88,3.72
34.24,15.408
261.74,65.435
87.84,23.7168
34.92,11.8728
14.94,7.0218
14.56,6.2608
3.576,-2.8608
147.184,-29.4368
1499.95,449.985
13.568,3.2224
2573.82,746.4078
609.98,274.491
5.48,1.4796
391.98,113.6742
755.96,204.1092
31.12,0.3112
6.54,3.0084
12.78,5.751
18.464,6.924
445.802,-108.2662
2.48,0.868
25.9,12.691
29.9,14.651
2249.91,517.4793
1053.164,-105.3164
12.96,6.2208
106.68,33.0708
119.94,5.997
10.272,3.21
512.19,-65.853
1.556,-4.2012
4.448,1.4456
276.69,49.8042
4.96,2.3312
71.92,20.8568
18.84,7.9128
140.97,19.7358
470.376,52.9173
6.08,2.0672
164.792,18.5391
23.36,11.68
12.176,-18.8728
46.384,5.2182
362.92,105.2468
9.248,3.3524
1889.946,-377.9892
62.04,4.653
396.92,148.845
239.456,17.9592
13.12,2.132
29.36,13.5056
214.9,62.321
15.92,7.4824
146.45,48.3285
15.14,0.6056
5.76,2.6496
1399.98,629.991
8.952,-7.46
8.856,-6.4944
85.246,-1.2178
21.728,7.6048
1487.04,148.704
71.88,33.0648
9.24,2.9568
35.88,16.146
17.04,5.538
931.176,314.2719
266.352,-13.3176
483.136,54.3528
196.784,-22.1382
231.92,5.798
29.7,8.019
13.592,-14.2716
70.88,33.3136
114.288,12.8574
36.624,-24.416
242.352,-363.528
49.616,4.9616
508.704,0
57.36,-14.34
906.68,68.001
719.952,71.9952
755.944,66.1451
11.98,-19.168
0.898,-1.5715
21.204,-11.6622
34.74,17.37
833.94,216.8244
12.96,4.536
25.92,12.4416
349.965,-216.9783
22.32,5.301
158.28,72.8088
497.94,224.073
533.94,154.8426
167.94,82.2906
31.68,9.8208
170.786,0
198.744,0
63.824,13.5626
435.168,-59.8356
48.58,7.7728
47.976,8.3958
20.736,7.2576
26.46,11.907
49.12,23.0864
15,7.2
194.7,9.735
591.32,112.3508
2.84,0.8804
221.96,4.4392
236,40.12
41.94,15.0984
52.792,4.6193
563.94,112.788
2625.12,735.0336
17.94,4.485
422.856,15.8571
127.764,2.8392
3499.93,909.9818
14.4,6.624
122.97,60.2553
9.32,2.7028
122.94,59.0112
17.31,5.193
128.744,12.8744
58.248,11.6496
71.246,-19.3382
7.872,0.5904
887.271,-63.3765
146.86,70.4928
36.56,18.28
225.576,22.5576
5.248,0.4592
38.256,4.782
40.24,13.078
29.925,-21.945
148.704,46.47
55.92,16.776
12.96,6.2208
25.176,-33.3582
5.584,-1.6752
1297.368,97.3026
264.32,19.824
25.92,12.4416
22.96,6.6584
19.44,9.3312
9.54,4.293
5.81,1.8011
5.76,1.728
14.91,4.6221
6.642,-4.428
18.54,8.7138
679.96,220.987
189.576,9.4788
71.96,7.196
539.92,47.243
725.344,54.4008
7.44,2.604
39.48,11.0544
850.5,245.7
75.33,19.5858
325.632,28.4928
23.344,-1.459
16.52,5.369
335.72,113.3055
251.944,88.1804
127.302,-9.093
1207.84,314.0384
12.53,5.8891
34.58,10.0282
300.98,87.2842
258.75,77.625
59.52,15.4752
57.96,27.2412
441.96,101.6508
68.04,33.3396
703.71,-938.28
17.904,-14.92
11.976,-9.1816
67.96,0.8495
892.224,89.2224
1299.99,-571.9956
4.544,1.6472
1352.032,84.502
1548.99,-464.697
19.872,6.7068
119.448,-13.4379
118.16,-25.109
19.56,5.4768
80.96,29.1456
25.92,12.4416
106.96,31.0184
187.76,76.9816
76.776,-53.7432
53.9,25.872
76.728,-53.7096
10.43,-18.2525
99.2,25.792
15.92,2.786
129.92,10.3936
30.4,13.984
5399.91,2591.9568
119.1,34.539
40.08,19.2384
59.94,28.1718
259.98,88.3932
170.98,32.4862
38.97,4.6764
154.9,69.705
446.068,0
152.94,41.2938
23.472,4.9878
195.64,91.9508
14.94,7.0218
1687.8,742.632
341.96,78.6508
605.88,151.47
186.732,41.496
3812.97,1906.485
26.424,9.5787
625.99,187.797
1568.61,329.4081
17.3,8.304
160,62.4
179.94,50.3832
872.94,157.1292
12.96,6.2208
88.8,44.4
319.968,35.9964
167.888,14.6902
163.96,59.4355
5.232,-8.1096
1199.98,467.9922
73.85,2.2155
25.71,6.6846
17.28,8.1216
526.582,-52.6582
11.56,5.6644
209.97,58.7916
447.84,98.5248
479.97,163.1898
8.64,2.5056
11.68,4.2048
40.776,0.5097
13.698,-9.5886
87.8,32.925
77.952,15.5904
147.184,-29.4368
47.952,16.1838
250.26,72.5754
40.776,0.5097
29.6,9.25
1.938,-1.3566
159.96,51.1872
59.52,15.4752
17.48,8.2156
13.168,4.6088
40.74,12.222
179.886,-2.5698
286.256,17.891
24.224,-4.8448
331.536,-82.884
17.52,6.3072
17.856,4.2408
431.976,-75.5958
291.136,-25.4744
114.848,35.89
10.688,3.7408
15.232,5.5216
12.42,5.2164
19.44,9.3312
70.368,26.388
12.672,1.4256
89.95,43.176
6.58,3.0268
94.99,28.497
35.12,13.17
25.92,12.4416
7.96,3.7412
566.97,153.0819
9.84,2.8536
25.488,4.779
7.56,0.3024
60.84,19.4688
450.04,58.5052
34.6,16.608
467.97,140.391
33.02,15.8496
17.088,1.068
3.008,0.3384
268.24,93.884
431.16,107.79
43.6,12.208
154.95,30.99
15.552,5.4432
42.208,13.7176
10.368,3.6288
2.224,0.556
74.52,35.0244
17.52,5.256
1779.9,373.779
219.9,59.373
7.152,0.7152
26.72,9.352
1039.728,90.9762
45.96,13.788
456.588,-304.392
4499.985,-6599.978
59.976,11.9952
6.12,2.8764
10.98,2.9646
7.86,3.6156
51.45,13.8915
37.056,13.896
203.92,55.0584
29.56,7.9812
8.568,-14.5656
45.248,3.9592
876.3,-292.1
185.376,-34.758
25.06,11.7782
2.89,-4.7685
7.896,2.4675
22.608,-10.1736
30.528,9.54
4.842,-3.3894
1.8,-2.88
39.984,-1.4994
32.4,15.876
97.88,48.94
307.168,30.7168
26.9,13.181
47.01,22.0947
469.99,136.2971
207.846,2.3094
324.744,-77.1267
40.48,14.5728
12,4.2
720.064,-63.0056
25.424,-4.767
2.816,0.3168
3.204,-2.5632
30.828,-24.6624
47.616,5.952
108.784,10.8784
4.77,2.1465
7.98,2.0748
550.431,-47.1798
10.56,4.6464
1497.666,140.9568
17.52,-3.504
113.22,29.4372
35.88,17.5812
4535.976,1644.2913
11.84,5.6832
592.74,160.0398
111.672,6.9795
8.64,2.5056
149.97,52.4895
232.88,17.466
90.882,15.147
508.768,38.1576
9.912,3.2214
63.936,6.3936
59.52,15.4752
311.976,38.997
50.352,17.6232
19.136,1.9136
13.12,2.132
241.568,-15.098
479.92,41.993
307.136,-11.5176
12.6,5.796
159.98,57.5928
6.12,2.8764
1184.72,106.6248
45.96,13.788
58.05,26.703
71.28,34.2144
124.404,-21.3264
154.9,69.705
1871.88,561.564
16.192,-6.8816
18.936,-3.7872
12.672,-3.168
5.04,1.764
8.448,2.9568
20.388,-53.0088
9.96,4.8804
320.64,89.7792
52,23.4
25.584,8.9544
464,134.56
235.95,77.8635
39.96,17.982
18.528,-12.352
17.9,3.401
81.96,0
272.736,-64.7748
18.496,6.7048
441.92,49.716
127.764,-191.646
166.44,79.8912
13.38,6.1548
24,-2.7
24.448,8.8624
6.16,2.9568
915.136,102.9528
8.56,3.852
97.82,45.9754
31.104,11.2752
11.176,0.8382
5.04,1.764
242.176,-302.72
337.176,-118.0116
13.344,1.0008
76.752,10.5534
102.336,14.0712
10.32,3.741
47.32,5.915
23.376,7.0128
16.72,3.344
16.192,4.6552
32.4,15.552
19.89,5.3703
399.98,171.9914
343.85,137.54
106.32,49.9704
13.92,4.35
82.4,40.376
6.24,3.0576
447.84,219.4416
272.048,30.6054
